date,item_name,category_name,quantity_sold_kg,unit_selling_price_rmb/kg
2022-02-12,white caitai,flower,0.4,6.0
2022-02-13,foreign garland chrysanthemum ,flower,0.43999999999999995,19.8
2022-02-13,red hot peppers,capsicum,0.2277777777777778,19.8
2022-02-13,the red bell pepper,capsicum,0.3,23.6
2022-02-13,tremella,mushroom,1.0,5.8
2022-02-13,white caitai,flower,0.7428571428571429,4.0
2022-02-14,7 colour pepper,capsicum,0.2,25.8
2022-02-14,jigu,mushroom,1.0,3.5
2022-02-14,radish leaves,flower,0.4375,9.0
2022-02-14,red hot peppers,capsicum,0.16153846153846155,19.800000000000004
2022-02-15,jigu,mushroom,1.0,3.5
2022-02-15,red hot peppers,capsicum,0.23333333333333334,16.0
2022-02-16,jigu,mushroom,1.0,2.1
2022-02-16,red hot peppers,capsicum,0.18,16.0
2022-02-17,green hang pepper,capsicum,1.0,3.5
2022-02-17,radish leaves,flower,0.5166666666666667,9.0
2022-02-17,red hot peppers,capsicum,0.39999999999999997,16.0
2022-02-18,foreign garland chrysanthemum ,flower,0.3,19.8
2022-02-18,green hang pepper,capsicum,1.0,2.5
2022-02-18,local shanghaiqing,flower,0.4666666666666666,4.0
2022-02-18,radish leaves,flower,0.6666666666666666,9.0
2022-02-18,red hot peppers,capsicum,0.2,16.0
2022-02-19,foreign garland chrysanthemum ,flower,0.24,19.8
2022-02-19,green hang pepper,capsicum,1.0,2.5
2022-02-19,local shanghaiqing,flower,0.45999999999999996,2.0
2022-02-19,radish leaves,flower,0.75,8.0
2022-02-19,red hot peppers,capsicum,0.25,18.0
2022-02-20,radish leaves,flower,0.525,8.0
2022-02-20,red hot peppers,capsicum,0.3,18.0
2022-02-22,radish leaves,flower,0.5375,8.0
2022-02-22,red hot peppers,capsicum,0.3,18.0
2022-02-23,foreign garland chrysanthemum ,flower,0.38,19.8
2022-02-23,local shanghaiqing,flower,0.6,2.0
2022-02-23,radish leaves,flower,0.5,8.0
2022-02-23,red hot peppers,capsicum,0.26666666666666666,18.0
2022-02-24,red hot peppers,capsicum,0.22499999999999998,19.8
2022-02-25,basil,flower,1.0,3.9
2022-02-25,radish leaves,flower,0.4571428571428572,8.0
2022-02-25,red hot peppers,capsicum,0.16,19.8
2022-02-26,miantiaocai,flower,0.1,14.0
2022-02-26,radish leaves,flower,0.5,8.0
2022-02-26,red hot peppers,capsicum,0.25,19.8
2022-02-26,the dandelion,flower,0.15000000000000002,49.6
2022-02-27,radish leaves,flower,0.525,8.0
2022-02-27,red hot peppers,capsicum,0.24285714285714285,19.8
2022-02-28,radish leaves,flower,0.5333333333333333,8.0
2022-02-28,red hot peppers,capsicum,0.22499999999999998,19.8
2022-02-28,the dandelion,flower,0.1,49.6
2022-02-28,white caitai,flower,0.4318181818181818,6.0
2022-03-01,malan head,flower,0.10000000000000002,25.8
2022-03-01,radish leaves,flower,0.6,8.0
2022-03-01,red hot peppers,capsicum,0.2333333333333333,19.8
2022-03-01,white caitai,flower,0.6,6.0
2022-03-02,malan head,flower,0.1,49.6
2022-03-02,perilla,flower,0.13333333333333333,16.0
2022-03-02,radish leaves,flower,0.4,7.0
2022-03-02,red hot peppers,capsicum,0.15000000000000002,19.8
2022-03-02,white caitai,flower,0.47777777777777775,4.0
2022-03-03,green hang pepper,capsicum,1.0,3.5
2022-03-03,malan head,flower,0.1,49.6
2022-03-03,radish leaves,flower,0.5666666666666667,6.0
2022-03-03,red hot peppers,capsicum,0.26666666666666666,19.8
2022-03-03,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-03,white caitai,flower,0.5416666666666666,4.0
2022-03-04,basil,flower,1.0,3.9
2022-03-04,green hang pepper,capsicum,1.0,3.1666666666666665
2022-03-04,green line pepper,capsicum,1.0,6.5
2022-03-04,radish leaves,flower,0.5333333333333333,6.0
2022-03-04,red hot peppers,capsicum,0.3,19.8
2022-03-04,siguajian,flower,0.4,49.6
2022-03-04,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-05,green hang pepper,capsicum,1.0,3.5
2022-03-05,green line pepper,capsicum,1.0,6.5
2022-03-05,radish leaves,flower,0.475,6.0
2022-03-05,red hot peppers,capsicum,0.13333333333333333,19.8
2022-03-05,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-05,white caitai,flower,0.5769230769230769,4.0
2022-03-06,green hang pepper,capsicum,1.0,3.5
2022-03-06,green line pepper,capsicum,1.0,6.5
2022-03-06,malan head,flower,0.1,49.6
2022-03-06,perilla,flower,0.2,16.0
2022-03-06,radish leaves,flower,0.5,6.0
2022-03-06,red hot peppers,capsicum,0.4,19.8
2022-03-06,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-06,white caitai,flower,0.6142857142857142,4.0
2022-03-07,green hang pepper,capsicum,1.0,4.9
2022-03-07,green line pepper,capsicum,1.0,3.3
2022-03-07,radish leaves,flower,0.39999999999999997,6.0
2022-03-07,red hot peppers,capsicum,0.275,19.8
2022-03-07,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-07,white caitai,flower,0.5117647058823529,4.0
2022-03-08,green hang pepper,capsicum,1.0,4.9
2022-03-08,green line pepper,capsicum,1.0,6.9
2022-03-08,radish leaves,flower,0.65,6.0
2022-03-08,red hot peppers,capsicum,0.3,19.8
2022-03-08,wandoujian,flower,0.1,25.8
2022-03-08,white caitai,flower,0.4916666666666667,3.0
2022-03-09,foreign garland chrysanthemum ,flower,0.3,12.0
2022-03-09,green hang pepper,capsicum,1.0,4.15
2022-03-09,green line pepper,capsicum,1.0,5.3
2022-03-09,hericium ,mushroom,1.0,9.9
2022-03-09,red hot peppers,capsicum,0.25,21.6
2022-03-09,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-09,white caitai,flower,0.6066666666666667,3.0
2022-03-10,green hang pepper,capsicum,1.0,3.775
2022-03-10,green line pepper,capsicum,1.0,5.3
2022-03-10,malan head,flower,0.2,49.6
2022-03-10,radish leaves,flower,0.6,6.0
2022-03-10,red hot peppers,capsicum,0.25,21.6
2022-03-10,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-10,white caitai,flower,0.6,2.6
2022-03-11,basil,flower,1.0,3.9
2022-03-11,green line pepper,capsicum,1.0,6.033333333333334
2022-03-11,malan head,flower,0.1,49.6
2022-03-11,purple cabbage,cabbage,0.2,16.0
2022-03-11,radish leaves,flower,0.43333333333333335,6.0
2022-03-11,red hot peppers,capsicum,0.1,21.6
2022-03-11,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-11,wandoujian,flower,0.1,25.8
2022-03-11,white caitai,flower,0.5153846153846154,2.6000000000000005
2022-03-12,green hang pepper,capsicum,1.0,4.7
2022-03-12,green line pepper,capsicum,1.0,7.5
2022-03-12,purple cabbage,cabbage,0.5,16.0
2022-03-12,radish leaves,flower,0.4,6.0
2022-03-12,red hot peppers,capsicum,0.2333333333333333,21.600000000000005
2022-03-12,the crab flavor mushroom,mushroom,1.0,2.7
2022-03-12,white caitai,flower,0.63,2.6
2022-03-13,foreign garland chrysanthemum ,flower,0.5,12.0
2022-03-13,fresh sea,mushroom,0.20000000000000004,16.0
2022-03-13,green hang pepper,capsicum,1.0,4.9
2022-03-13,green line pepper,capsicum,1.0,6.2
2022-03-13,radish leaves,flower,0.55,6.0
2022-03-13,red hot peppers,capsicum,0.2,21.6
2022-03-13,white caitai,flower,0.5153846153846154,2.6000000000000005
2022-03-13,yuxingcao ,flower,0.2,12.0
2022-03-14,basil,flower,1.0,3.9
2022-03-14,fresh sea,mushroom,0.275,16.0
2022-03-14,green hang pepper,capsicum,1.0,4.9
2022-03-14,green line pepper,capsicum,1.0,7.1000000000000005
2022-03-14,radish leaves,flower,0.4000000000000001,6.0
2022-03-14,siguajian,flower,0.3,29.6
2022-03-14,white caitai,flower,0.5599999999999999,2.6
2022-03-14,yuxingcao ,flower,0.2,12.0
2022-03-15,basil,flower,1.0,2.7
2022-03-15,caidian quinoa artemisia,flower,0.48,10.0
2022-03-15,foreign garland chrysanthemum ,flower,0.5,12.0
2022-03-15,fresh sea,mushroom,0.3,16.0
2022-03-15,green hang pepper,capsicum,1.0,4.9
2022-03-15,green line pepper,capsicum,1.0,6.94
2022-03-15,radish leaves,flower,0.4,6.0
2022-03-15,red hot peppers,capsicum,0.1,21.6
2022-03-15,sichuan red cedar,flower,0.25,45.6
2022-03-15,white caitai,flower,0.7125,2.6
2022-03-15,xixia xianggu mushroom,mushroom,0.2,19.8
2022-03-15,yuxingcao ,flower,0.3,12.0
2022-03-16,caidian quinoa artemisia,flower,0.4222222222222223,10.0
2022-03-16,foreign garland chrysanthemum ,flower,1.0,12.0
2022-03-16,fresh sea,mushroom,0.3,12.799999999999999
2022-03-16,ginger and xiaomijiao mix,capsicum,1.0,3.5
2022-03-16,green hang pepper,capsicum,1.0,3.9000000000000004
2022-03-16,green line pepper,capsicum,1.0,5.1
2022-03-16,miantiaocai,flower,0.2,10.0
2022-03-16,perilla,flower,0.1,12.0
2022-03-16,purple cabbage,cabbage,0.2,16.0
2022-03-16,radish leaves,flower,0.4,6.0
2022-03-16,red hot peppers,capsicum,0.2,21.6
2022-03-16,sichuan red cedar,flower,0.16666666666666666,39.6
2022-03-16,siguajian,flower,0.4,29.6
2022-03-16,wandoujian,flower,0.18,25.8
2022-03-16,white caitai,flower,0.5333333333333333,2.6
2022-03-16,xixia xianggu mushroom,mushroom,0.21428571428571427,19.8
2022-03-17,caidian quinoa artemisia,flower,0.5631578947368421,10.0
2022-03-17,foreign garland chrysanthemum ,flower,0.5,12.0
2022-03-17,fresh sea,mushroom,0.3,16.0
2022-03-17,ginger and xiaomijiao mix,capsicum,1.0,3.5
2022-03-17,green hang pepper,capsicum,1.0,3.15
2022-03-17,green line pepper,capsicum,1.0,4.7
2022-03-17,miantiaocai,flower,0.1,10.0
2022-03-17,perilla,flower,0.10000000000000002,12.0
2022-03-17,radish leaves,flower,0.5333333333333333,6.0
2022-03-17,red hot peppers,capsicum,0.19999999999999998,21.600000000000005
2022-03-17,siguajian,flower,0.4,29.6
2022-03-17,white caitai,flower,0.6333333333333333,2.6
2022-03-18,basil,flower,1.0,2.0
2022-03-18,caidian quinoa artemisia,flower,0.5599999999999999,10.0
2022-03-18,fresh sea,mushroom,0.3,12.0
2022-03-18,ginger and xiaomijiao mix,capsicum,1.0,3.5
2022-03-18,radish leaves,flower,0.4,6.0
2022-03-18,red hot peppers,capsicum,0.13333333333333333,21.600000000000005
2022-03-18,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-18,the dandelion,flower,0.1,49.6
2022-03-18,the red bell pepper,capsicum,0.3,19.8
2022-03-18,wandoujian,flower,0.1,25.8
2022-03-18,white caitai,flower,0.5272727272727272,2.6
2022-03-18,xixia xianggu mushroom,mushroom,0.2,9.9
2022-03-18,yuxingcao ,flower,0.20000000000000004,12.0
2022-03-19,caidian quinoa artemisia,flower,0.6,10.0
2022-03-19,fresh sea,mushroom,0.3,16.0
2022-03-19,ginger and xiaomijiao mix,capsicum,1.0,3.5
2022-03-19,green line pepper,capsicum,1.0,7.900000000000001
2022-03-19,radish leaves,flower,0.6,6.0
2022-03-19,red hot peppers,capsicum,0.13333333333333333,21.600000000000005
2022-03-19,sichuan red cedar,flower,0.20425531914893616,25.800000000000004
2022-03-19,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-19,the dandelion,flower,0.1,49.6
2022-03-19,the red bell pepper,capsicum,0.2,19.8
2022-03-19,wandoujian,flower,0.11538461538461539,25.800000000000004
2022-03-19,white caitai,flower,0.5954545454545455,2.6
2022-03-19,yuxingcao ,flower,0.2,12.0
2022-03-20,caidian quinoa artemisia,flower,0.45,10.0
2022-03-20,green line pepper,capsicum,1.0,7.9
2022-03-20,malan head,flower,0.1,49.6
2022-03-20,red hot peppers,capsicum,0.26666666666666666,21.6
2022-03-20,sichuan red cedar,flower,0.2,29.6
2022-03-20,siguajian,flower,0.5,29.6
2022-03-20,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-20,the dandelion,flower,0.1,39.6
2022-03-20,wandoujian,flower,0.12307692307692308,19.800000000000004
2022-03-21,basil,flower,1.0,3.9
2022-03-21,caidian quinoa artemisia,flower,0.49411764705882355,12.0
2022-03-21,fresh sea,mushroom,0.3,16.0
2022-03-21,ginger and xiaomijiao mix,capsicum,1.0,3.5
2022-03-21,green hang pepper,capsicum,1.0,4.9
2022-03-21,malan head,flower,0.1,49.6
2022-03-21,miantiaocai,flower,0.2,12.0
2022-03-21,radish leaves,flower,0.55,6.0
2022-03-21,sichuan red cedar,flower,0.22413793103448276,20.524137931034485
2022-03-21,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-21,wandoujian,flower,0.12631578947368421,19.8
2022-03-21,xixia xianggu mushroom,mushroom,0.25,19.8
2022-03-21,yuxingcao ,flower,0.25,12.0
2022-03-22,caidian quinoa artemisia,flower,0.6,12.0
2022-03-22,fresh sea,mushroom,0.3,15.040000000000001
2022-03-22,ginger and xiaomijiao mix,capsicum,1.0,3.5
2022-03-22,malan head,flower,0.1,49.6
2022-03-22,perilla,flower,0.2,12.0
2022-03-22,radish leaves,flower,0.55,6.0
2022-03-22,red hot peppers,capsicum,0.225,21.6
2022-03-22,sichuan red cedar,flower,0.20666666666666667,20.6
2022-03-22,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-22,wandoujian,flower,0.15555555555555556,19.8
2022-03-22,xixia xianggu mushroom,mushroom,0.2,19.8
2022-03-22,yuxingcao ,flower,0.2,12.0
2022-03-23,caidian quinoa artemisia,flower,0.5444444444444445,12.0
2022-03-23,foreign garland chrysanthemum ,flower,0.6499999999999999,14.0
2022-03-23,fresh sea,mushroom,0.3,12.399999999999999
2022-03-23,ginger and xiaomijiao mix,capsicum,1.0,3.5
2022-03-23,green hang pepper,capsicum,1.0,4.9
2022-03-23,miantiaocai,flower,0.2,12.0
2022-03-23,radish leaves,flower,0.48,7.0
2022-03-23,red hot peppers,capsicum,0.26666666666666666,23.600000000000005
2022-03-23,sichuan red cedar,flower,0.27999999999999997,23.4
2022-03-23,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-23,wandoujian,flower,0.1111111111111111,19.8
2022-03-24,caidian quinoa artemisia,flower,0.5875,12.0
2022-03-24,chuncai,flower,0.6,6.0
2022-03-24,fresh sea,mushroom,0.3,16.0
2022-03-24,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-03-24,green hang pepper,capsicum,1.0,4.9
2022-03-24,machixian,flower,0.225,19.8
2022-03-24,miantiaocai,flower,0.2,12.0
2022-03-24,radish leaves,flower,0.6,7.0
2022-03-24,red hot peppers,capsicum,0.225,25.8
2022-03-24,sichuan red cedar,flower,0.2625,20.3625
2022-03-24,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-24,wandoujian,flower,0.1,19.8
2022-03-24,yuxingcao ,flower,0.2,12.0
2022-03-25,caidian quinoa artemisia,flower,0.525,12.0
2022-03-25,chuncai,flower,0.5333333333333333,6.0
2022-03-25,foreign garland chrysanthemum ,flower,0.5,14.0
2022-03-25,fresh sea,mushroom,0.3,15.040000000000001
2022-03-25,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-03-25,malan head,flower,0.1,49.6
2022-03-25,miantiaocai,flower,0.2,12.0
2022-03-25,radish leaves,flower,0.43333333333333335,7.0
2022-03-25,red hot peppers,capsicum,0.13333333333333333,25.8
2022-03-25,sichuan red cedar,flower,0.255,21.6
2022-03-25,the crab flavor mushroom,mushroom,1.0,3.9
2022-03-25,wandoujian,flower,0.15714285714285717,19.8
2022-03-26,basil,flower,1.0,3.9
2022-03-26,caidian quinoa artemisia,flower,0.5875,12.0
2022-03-26,chuncai,flower,0.42500000000000004,6.0
2022-03-26,foreign garland chrysanthemum ,flower,0.6,16.0
2022-03-26,fresh sea,mushroom,0.275,12.8
2022-03-26,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-03-26,green hang pepper,capsicum,1.0,4.9
2022-03-26,miantiaocai,flower,0.20000000000000004,12.0
2022-03-26,radish leaves,flower,0.5599999999999999,7.0
2022-03-26,red hot peppers,capsicum,0.16666666666666666,27.600000000000005
2022-03-26,sichuan red cedar,flower,0.2135593220338983,20.410169491525423
2022-03-26,wandoujian,flower,0.16,19.8
2022-03-27,basil,flower,1.0,3.9
2022-03-27,caidian quinoa artemisia,flower,0.5,12.0
2022-03-27,chuncai,flower,0.55,6.0
2022-03-27,foreign garland chrysanthemum ,flower,0.6,12.0
2022-03-27,fresh sea,mushroom,0.27999999999999997,14.080000000000002
2022-03-27,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-03-27,green hang pepper,capsicum,1.0,4.9
2022-03-27,machixian,flower,0.25,19.8
2022-03-27,radish leaves,flower,0.4,7.0
2022-03-27,red hot peppers,capsicum,0.18333333333333335,27.600000000000005
2022-03-27,sichuan red cedar,flower,0.26,21.0
2022-03-27,the crab flavor mushroom,mushroom,1.0,2.9
2022-03-27,the dandelion,flower,0.1,31.6
2022-03-27,yuxingcao ,flower,0.16666666666666666,12.0
2022-03-28,caidian quinoa artemisia,flower,0.5,12.0
2022-03-28,foreign garland chrysanthemum ,flower,0.6,10.0
2022-03-28,fresh sea,mushroom,0.2,16.0
2022-03-28,green hang pepper,capsicum,1.0,4.300000000000001
2022-03-28,green line pepper,capsicum,1.0,7.9
2022-03-28,malan head,flower,0.1,49.6
2022-03-28,red hot peppers,capsicum,0.5,27.6
2022-03-28,sichuan red cedar,flower,0.24285714285714285,29.6
2022-03-29,basil,flower,1.0,3.9
2022-03-29,caidian quinoa artemisia,flower,0.5333333333333333,12.0
2022-03-29,chuncai,flower,0.5,6.0
2022-03-29,fresh sea,mushroom,0.25,9.6
2022-03-29,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-03-29,green hang pepper,capsicum,1.0,3.66
2022-03-29,green line pepper,capsicum,1.0,7.9
2022-03-29,machixian,flower,0.3,19.8
2022-03-29,malan head,flower,0.1,49.6
2022-03-29,sichuan red cedar,flower,0.18571428571428572,25.8
2022-03-29,the crab flavor mushroom,mushroom,1.0,2.3
2022-03-29,yuxingcao ,flower,0.1,12.0
2022-03-30,basil,flower,1.0,3.9
2022-03-30,caidian quinoa artemisia,flower,0.4666666666666666,12.0
2022-03-30,foreign garland chrysanthemum ,flower,0.6333333333333333,10.0
2022-03-30,fresh sea,mushroom,0.25,16.0
2022-03-30,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-03-30,green hang pepper,capsicum,1.0,4.9
2022-03-30,green line pepper,capsicum,1.0,7.9
2022-03-30,machixian,flower,0.2,19.8
2022-03-30,radish leaves,flower,0.7000000000000001,7.0
2022-03-30,yuxingcao ,flower,0.15000000000000002,12.0
2022-03-31,caidian quinoa artemisia,flower,0.4,12.0
2022-03-31,chuncai,flower,0.4,7.0
2022-03-31,foreign garland chrysanthemum ,flower,0.575,10.0
2022-03-31,fresh sea,mushroom,0.2,16.0
2022-03-31,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-03-31,green hang pepper,capsicum,1.0,4.3375
2022-03-31,green line pepper,capsicum,1.0,5.5
2022-03-31,machixian,flower,0.35,18.0
2022-03-31,radish leaves,flower,0.3,7.0
2022-03-31,red hot peppers,capsicum,0.4,25.8
2022-03-31,sichuan red cedar,flower,0.25,25.8
2022-03-31,yuxingcao ,flower,0.3,12.0
2022-04-01,basil,flower,1.0,3.9
2022-04-01,caidian quinoa artemisia,flower,0.5,12.0
2022-04-01,foreign garland chrysanthemum ,flower,0.4000000000000001,10.0
2022-04-01,fresh sea,mushroom,0.275,14.8
2022-04-01,green hang pepper,capsicum,1.0,4.1000000000000005
2022-04-01,green line pepper,capsicum,1.0,7.1000000000000005
2022-04-01,radish leaves,flower,0.5,7.0
2022-04-01,red hot peppers,capsicum,1.4,25.8
2022-04-01,sichuan red cedar,flower,0.225,25.8
2022-04-01,yuxingcao ,flower,0.25,12.0
2022-04-02,caidian quinoa artemisia,flower,0.55,12.0
2022-04-02,foreign garland chrysanthemum ,flower,0.45,10.0
2022-04-02,fresh sea,mushroom,0.275,14.8
2022-04-02,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-04-02,green hang pepper,capsicum,1.0,3.7
2022-04-02,green line pepper,capsicum,1.0,6.94
2022-04-02,machixian,flower,0.3,18.0
2022-04-02,radish leaves,flower,0.6000000000000001,7.0
2022-04-02,sichuan red cedar,flower,0.25,25.8
2022-04-02,the dandelion,flower,0.1,33.6
2022-04-02,yuxingcao ,flower,0.32,12.0
2022-04-03,caidian quinoa artemisia,flower,0.5692307692307692,12.0
2022-04-03,foreign garland chrysanthemum ,flower,0.45,10.0
2022-04-03,green hang pepper,capsicum,1.0,4.092307692307693
2022-04-03,green line pepper,capsicum,1.0,8.9
2022-04-03,machixian,flower,0.35,16.0
2022-04-03,miantiaocai,flower,0.2,12.0
2022-04-03,radish leaves,flower,0.4,7.0
2022-04-03,red hot peppers,capsicum,0.2,31.6
2022-04-03,sichuan red cedar,flower,0.20000000000000004,51.6
2022-04-03,siguajian,flower,0.4,25.8
2022-04-03,yuxingcao ,flower,0.2571428571428572,10.971428571428572
2022-04-04,caidian quinoa artemisia,flower,0.54,12.0
2022-04-04,chuncai,flower,0.6,7.0
2022-04-04,foreign garland chrysanthemum ,flower,0.5,10.0
2022-04-04,fresh sea,mushroom,0.275,16.0
2022-04-04,green hang pepper,capsicum,1.0,4.525
2022-04-04,green line pepper,capsicum,1.0,8.675
2022-04-04,machixian,flower,0.2,16.0
2022-04-04,sichuan red cedar,flower,0.13333333333333336,51.6
2022-04-04,yuxingcao ,flower,0.2,12.0
2022-04-05,basil,flower,1.0,3.9
2022-04-05,chuncai,flower,0.5,7.0
2022-04-05,foreign garland chrysanthemum ,flower,0.45,10.0
2022-04-05,fresh sea,mushroom,0.3,16.0
2022-04-05,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-04-05,green line pepper,capsicum,1.0,8.9
2022-04-05,radish leaves,flower,0.42500000000000004,6.0
2022-04-05,red hot peppers,capsicum,0.4,25.8
2022-04-05,sichuan red cedar,flower,0.21428571428571427,45.6
2022-04-05,yuxingcao ,flower,0.2285714285714286,12.0
2022-04-06,basil,flower,1.0,3.9
2022-04-06,chuncai,flower,0.3,7.0
2022-04-06,foreign garland chrysanthemum ,flower,0.7,10.0
2022-04-06,fresh sea,mushroom,0.2333333333333333,12.799999999999999
2022-04-06,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-04-06,green hang pepper,capsicum,1.0,3.9
2022-04-06,green line pepper,capsicum,1.0,7.9
2022-04-06,malan head,flower,0.2,49.6
2022-04-06,radish leaves,flower,0.4,6.0
2022-04-06,red hot peppers,capsicum,0.10000000000000002,25.8
2022-04-06,sichuan red cedar,flower,0.25,45.6
2022-04-06,the red bell pepper,capsicum,0.2,19.8
2022-04-06,yuxingcao ,flower,0.35,12.0
2022-04-07,basil,flower,1.0,3.9
2022-04-07,caidian quinoa artemisia,flower,0.5666666666666667,12.0
2022-04-07,foreign garland chrysanthemum ,flower,0.7,10.0
2022-04-07,fresh sea,mushroom,0.2,16.0
2022-04-07,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-04-07,green hang pepper,capsicum,1.0,3.1
2022-04-07,green line pepper,capsicum,1.0,7.900000000000001
2022-04-07,machixian,flower,0.25,12.0
2022-04-07,red hot peppers,capsicum,0.24,25.8
2022-04-07,sichuan red cedar,flower,0.2,45.6
2022-04-07,yuxingcao ,flower,0.3,12.0
2022-04-08,basil,flower,1.0,3.9
2022-04-08,caidian quinoa artemisia,flower,0.4666666666666666,12.0
2022-04-08,chuncai,flower,0.4,8.0
2022-04-08,foreign garland chrysanthemum ,flower,0.3,10.0
2022-04-08,fresh sea,mushroom,0.20000000000000004,11.199999999999998
2022-04-08,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-04-08,green hang pepper,capsicum,1.0,3.5
2022-04-08,green line pepper,capsicum,1.0,5.9799999999999995
2022-04-08,radish leaves,flower,0.5666666666666667,6.0
2022-04-08,red hot peppers,capsicum,0.23333333333333336,27.600000000000005
2022-04-08,sichuan red cedar,flower,0.16666666666666666,45.6
2022-04-08,siguajian,flower,0.3,25.8
2022-04-08,yuxingcao ,flower,0.4,12.0
2022-04-09,basil,flower,1.0,3.9
2022-04-09,caidian quinoa artemisia,flower,0.55,12.0
2022-04-09,chuncai,flower,0.5,8.0
2022-04-09,foreign garland chrysanthemum ,flower,0.32,10.0
2022-04-09,fresh sea,mushroom,0.21111111111111114,16.0
2022-04-09,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-04-09,green hang pepper,capsicum,1.0,3.7285714285714286
2022-04-09,green line pepper,capsicum,1.0,6.7
2022-04-09,machixian,flower,0.2,10.0
2022-04-09,radish leaves,flower,0.3666666666666667,6.0
2022-04-09,red hot peppers,capsicum,0.14444444444444446,27.6
2022-04-09,sichuan red cedar,flower,0.15714285714285717,45.6
2022-04-09,the crab flavor mushroom,mushroom,1.0,2.9
2022-04-09,yuxingcao ,flower,0.35000000000000003,12.0
2022-04-10,basil,flower,1.0,3.9
2022-04-10,caidian quinoa artemisia,flower,0.5714285714285714,12.0
2022-04-10,chuncai,flower,0.8,8.0
2022-04-10,foreign garland chrysanthemum ,flower,0.4,10.0
2022-04-10,fresh sea,mushroom,0.2333333333333333,12.799999999999999
2022-04-10,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-04-10,green hang pepper,capsicum,1.0,3.9
2022-04-10,green line pepper,capsicum,1.0,7.9
2022-04-10,radish leaves,flower,0.6,6.0
2022-04-10,red hot peppers,capsicum,0.3,27.6
2022-04-10,sichuan red cedar,flower,0.19999999999999998,31.600000000000005
2022-04-10,siguajian,flower,0.35,29.6
2022-04-10,yuxingcao ,flower,0.3666666666666667,12.0
2022-04-11,basil,flower,1.0,3.9
2022-04-11,caidian quinoa artemisia,flower,0.3,12.0
2022-04-11,chuncai,flower,0.45,8.0
2022-04-11,fresh sea,mushroom,0.2,13.6
2022-04-11,machixian,flower,0.2,10.0
2022-04-11,radish leaves,flower,0.5333333333333333,6.0
2022-04-11,red hot peppers,capsicum,0.25,25.8
2022-04-11,sichuan red cedar,flower,0.21999999999999997,31.6
2022-04-12,basil,flower,1.0,3.9
2022-04-12,foreign garland chrysanthemum ,flower,0.425,10.0
2022-04-12,fresh sea,mushroom,0.3,16.0
2022-04-12,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-04-12,green hang pepper,capsicum,1.0,3.9
2022-04-12,machixian,flower,0.2,10.0
2022-04-12,radish leaves,flower,0.5,6.0
2022-04-12,red hot peppers,capsicum,0.24999999999999997,25.8
2022-04-12,sichuan red cedar,flower,0.20000000000000004,31.600000000000005
2022-04-12,siguajian,flower,0.3,29.6
2022-04-12,the dandelion,flower,0.2,29.6
2022-04-12,yuxingcao ,flower,0.32,11.28
2022-04-13,chuncai,flower,1.0,8.0
2022-04-13,foreign garland chrysanthemum ,flower,0.3,10.0
2022-04-13,fresh sea,mushroom,0.2625,12.8
2022-04-13,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-04-13,green butter,flower,0.26,19.8
2022-04-13,green hang pepper,capsicum,1.0,3.9
2022-04-13,machixian,flower,0.2375,6.0
2022-04-13,red coral,flower,0.14,19.8
2022-04-13,red hot peppers,capsicum,0.225,25.8
2022-04-13,red oak leaf,flower,0.13333333333333333,19.8
2022-04-13,sichuan red cedar,flower,0.1875,19.8
2022-04-13,yuxingcao ,flower,0.3375,11.55
2022-04-14,basil,flower,1.0,3.3
2022-04-14,chuncai,flower,0.6,8.0
2022-04-14,ginger and xiaomijiao mix,capsicum,1.0,4.9
2022-04-14,green line pepper,capsicum,1.0,7.9
2022-04-14,machixian,flower,0.2,6.0
